## Time start 1629246549.507404, Time end 1629246550.684653, Time diff 1.177250
## Group1.Pos.CurrentPosition;Group2.Pos.CurrentPosition;Group3.Pos.CurrentPosition;Group1.Pos.SetpointPosition;Group2.Pos.SetpointPosition;Group3.Pos.SetpointPosition;Group1.Pos.CurrentVelocity;Group2.Pos.CurrentVelocity;Group3.Pos.CurrentVelocity;Group1.Pos.SetpointVelocity;Group2.Pos.SetpointVelocity;Group3.Pos.SetpointVelocity;Group1.Pos.CurrentAcceleration;Group2.Pos.CurrentAcceleration;Group3.Pos.CurrentAcceleration;Group1.Pos.SetpointAcceleration;Group2.Pos.SetpointAcceleration;Group3.Pos.SetpointAcceleration
9.99;199.9999;110.00482497;10.00368418473;200;110.00482497;-1.347743324417;1.290634266127e-10;-2.081668171172e-13;-1.167096191927;0;0;-3181.164574235;-6.184669496933e-23;9.971694880059e-26;261.0576241831;0;0
9.99;199.9999;110.00482497;10.00268485847;200;110.00482497;-0.9349869120506;1.290634266127e-10;-2.081668171172e-13;-0.92427190203;0;0;606.7302140256;-6.184669496933e-23;9.971694880059e-26;223.4978858263;0;0
9.99;199.9999;110.00482497;10.00191085343;200;110.00482497;-0.498598007628;1.290634266127e-10;-2.081668171172e-13;-0.7189375800778;0;0;323.5494229725;-6.184669496933e-23;9.971694880059e-26;188.9615319811;0;0
9.99;199.9999;110.00482497;10.00131214888;200;110.00482497;-0.2658860461109;1.290634266127e-10;-2.081668171172e-13;-0.5454185659103;0;0;172.5383484882;-6.184669496933e-23;9.971694880059e-26;157.2159946083;0;0
9.99;199.9999;110.00482497;10.00087104173;200;110.00482497;-0.1417883514073;1.290634266127e-10;-2.081668171172e-13;-0.4033427506644;0;0;92.00907059431;-6.184669496933e-23;9.971694880059e-26;128.4938417472;0;0
9.99;199.9999;110.00482497;10.00054830241;200;110.00482497;-0.07561110065325;1.290634266127e-10;-2.081668171172e-13;-0.2875006102585;0;0;49.06543470369;-6.184669496933e-23;9.971694880059e-26;102.5625053584;0;0
9.99;199.9999;110.00482497;10.00032753022;200;110.00482497;-0.04032093246911;1.290634266127e-10;-2.081668171172e-13;-0.1970548997509;0;0;26.16499511529;-6.184669496933e-23;9.971694880059e-26;79.65455348127;0;0
9.99;199.9999;110.00482497;10.00017935647;200;110.00482497;-0.02150183744362;1.290634266127e-10;-2.081668171172e-13;-0.1272612311385;0;0;13.95293802077;-6.184669496933e-23;9.971694880059e-26;59.53741807651;0;0
9.99;199.9999;110.00482497;10.00008961312;200;110.00482497;-0.01146622821301;1.290634266127e-10;-2.081668171172e-13;-0.07681722340106;0;0;7.440646503229;-6.184669496933e-23;9.971694880059e-26;42.44366718345;0;0
9.99;199.9999;110.00482497;10.00003786208;200;110.00482497;-0.006114565314608;1.290634266127e-10;-2.081668171172e-13;-0.0414436246142;0;0;3.967853960477;-6.184669496933e-23;9.971694880059e-26;28.14073276273;0;0
9.99;199.9999;110.00482497;10.00001309823;200;110.00482497;-0.003260698138235;1.290634266127e-10;-2.081668171172e-13;-0.0193729176788;0;0;2.115927029303;-6.184669496933e-23;9.971694880059e-26;16.8611828537;0;0
9.99;199.9999;110.00482497;10.00000288384;200;110.00482497;-0.001738823906804;1.290634266127e-10;-2.081668171172e-13;-0.006790986749352;0;0;1.128354833099;-6.184669496933e-23;9.971694880059e-26;8.37244941701;0;0
9.99;199.9999;110.00482497;10.00000030699;200;110.00482497;-0.000927258044361;1.290634266127e-10;-2.081668171172e-13;-0.001465178647976;0;0;0.6017148095118;-6.184669496933e-23;9.971694880059e-26;2.907100492017;0;0
9.99;199.9999;110.00482497;10;200;110.00482497;-0.000494476454739;1.290634266127e-10;-2.081668171172e-13;-4.65136078715e-05;0;0;0.3208748714191;-6.184669496933e-23;9.971694880059e-26;0.2325680393615;0;0
9.99;199.9999;110.00482497;10;200;110.00482497;-0.0002636881564832;1.290634266127e-10;-2.081668171172e-13;0;0;0;0.1711120974267;-6.184669496933e-23;9.971694880059e-26;0;0;0
9.99;199.9999;110.00482497;10.00000013024;200;110.00482497;-0.0001406162886194;1.290634266127e-10;-2.081668171172e-13;0.0002790816472337;0;0;0.0912484974478;-6.184669496933e-23;9.971694880059e-26;0.9302721574455;0;0
9.99;199.9999;110.00482497;10.00000209311;200;110.00482497;-7.498607784213e-05;1.290634266127e-10;-2.081668171172e-13;0.003000127707762;0;0;0.04865984586537;-6.184669496933e-23;9.971694880059e-26;4.767644806908;0;0
9.99;199.9999;110.00482497;10.0000098981;200;110.00482497;-3.998762822533e-05;1.290634266127e-10;-2.081668171172e-13;0.0107446434185;0;0;0.02594870782388;-6.184669496933e-23;9.971694880059e-26;11.39583392871;0;0
9.99;199.9999;110.00482497;10.00003162925;200;110.00482497;-2.13240971918e-05;1.290634266127e-10;-2.081668171172e-13;0.02695463576198;0;0;0.01383759906664;-6.184669496933e-23;9.971694880059e-26;21.0474075622;0;0
9.99;199.9999;110.00482497;10.00007594742;200;110.00482497;-1.13714451614e-05;1.290634266127e-10;-2.081668171172e-13;0.05376973070035;0;0;0.007379140002984;-6.184669496933e-23;9.971694880059e-26;33.48979766804;0;0
9.99;199.9999;110.00482497;10.00015837883;200;110.00482497;-6.064020630619e-06;1.290634266127e-10;-2.081668171172e-13;0.09509707129487;0;0;0.003935054551113;-6.184669496933e-23;9.971694880059e-26;48.95557228557;0;0
9.99;199.9999;110.00482497;10.00029130542;200;110.00482497;-3.233744332015e-06;1.290634266127e-10;-2.081668171172e-13;0.1526111474289;0;0;0.002098436174672;-6.184669496933e-23;9.971694880059e-26;67.21216337544;0;0
9.99;199.9999;110.00482497;10.00049862588;200;110.00482497;-1.724450345829e-06;1.290634266127e-10;-2.081668171172e-13;0.2306842382426;0;0;0.001119027531125;-6.184669496933e-23;9.971694880059e-26;88.492138977;0;0
9.99;199.9999;110.00482497;10.00079551293;200;110.00482497;-9.195931176281e-07;1.290634266127e-10;-2.081668171172e-13;0.3305256975404;0;0;0.0005967408637582;-6.184669496933e-23;9.971694880059e-26;112.5629310509;0;0
9.99;199.9999;110.00482497;10.00121516801;200;110.00482497;-4.903890237165e-07;1.290634266127e-10;-2.081668171172e-13;0.4569729405412;0;0;0.0003182224284696;-6.184669496933e-23;9.971694880059e-26;139.6571076365;0;0
9.99;199.9999;110.00482497;10.00177462438;200;110.00482497;-2.615084871743e-07;1.290634266127e-10;-2.081668171172e-13;0.6107701849709;0;0;0.0001696976361621;-6.184669496933e-23;9.971694880059e-26;169.5421006944;0;0
9.99;199.9999;110.00482497;10.00251731646;200;110.00482497;-1.394539663741e-07;1.290634266127e-10;-2.081668171172e-13;0.7972199821269;0;0;9.049421141523e-05;-6.184669496933e-23;9.971694880059e-26;202.4504782641;0;0
9.99;199.9999;110.00482497;10.0034612078;200;110.00482497;-7.436627358543e-08;1.290634266127e-10;-2.081668171172e-13;1.016601413656;0;0;4.825760973974e-05;-6.184669496933e-23;9.971694880059e-26;238.1496723061;0;0
9.99;199.9999;110.00482497;10.00466089608;200;110.00482497;-3.965713110734e-08;1.290634266127e-10;-2.081668171172e-13;1.274682166936;0;0;2.573420842475e-05;-6.184669496933e-23;9.971694880059e-26;276.8722508597;0;0
9.99;199.9999;110.00482497;10.00613430763;200;110.00482497;-2.114787812956e-08;1.290634266127e-10;-2.081668171172e-13;1.571183160318;0;0;1.37232135371e-05;-6.184669496933e-23;9.971694880059e-26;317.920509807;0;0
9.99;199.9999;110.00482497;10.00794645919;200;110.00482497;-1.127749755155e-08;1.290634266127e-10;-2.081668171172e-13;1.909685941608;0;0;7.318141932963e-06;-6.184669496933e-23;9.971694880059e-26;357.1082244394;0;0
9.99125;199.9999;110.00482497;10.01010843029;200;110.00482497;0.3808593326267;1.290634266127e-10;-2.081668171172e-13;2.284469337039;0;0;3808.593390309;-6.184669496933e-23;9.971694880059e-26;393.5051225995;0;0
9.99125;199.9999;110.00482497;10.01268652143;200;110.00482497;0.419379232731;1.290634266127e-10;-2.081668171172e-13;2.69553334661;0;0;-272.1429020633;-6.184669496933e-23;9.971694880059e-26;426.8786362478;0;0
9.99125;199.9999;110.00482497;10.01568029538;200;110.00482497;0.2236412586983;1.290634266127e-10;-2.081668171172e-13;3.137296337377;0;0;-145.124928499;-6.184669496933e-23;9.971694880059e-26;457.4613334238;0;0
9.99125;199.9999;110.00482497;10.01915549447;200;110.00482497;0.1192605849027;1.290634266127e-10;-2.081668171172e-13;3.609293173261;0;0;-77.39038832968;-6.184669496933e-23;9.971694880059e-26;485.0206460882;0;0
9.99125;199.9999;110.00482497;10.02310107638;200;110.00482497;0.06359777794945;1.290634266127e-10;-2.081668171172e-13;4.106407357396;0;0;-41.26976852125;-6.184669496933e-23;9.971694880059e-26;509.7891422801;0;0
9.9925;199.9999;110.00482497;10.027581295;200;110.00482497;0.5094884216753;1.290634266127e-10;-2.081668171172e-13;4.627708617625;0;0;-330.6164130637;-6.184669496933e-23;9.971694880059e-26;531.5342539604;0;0
9.99375;199.9999;110.00482497;10.03257543316;200;110.00482497;0.9229400738381;1.290634266127e-10;-2.081668171172e-13;5.168545593159;0;0;-598.9127990095;-6.184669496933e-23;9.971694880059e-26;550.4885491684;0;0
9.995;199.9999;110.00482497;10.03814532607;200;110.00482497;1.143420347261;1.290634266127e-10;-2.081668171172e-13;5.727522875764;0;0;-741.9865059911;-6.184669496933e-23;9.971694880059e-26;566.4194598646;0;0
9.99625;199.9999;110.00482497;10.04426151201;200;110.00482497;1.149046895135;1.290634266127e-10;-2.081668171172e-13;6.300454240731;0;0;-745.6376764454;-6.184669496933e-23;9.971694880059e-26;579.5595540886;0;0
10;199.9999;110.00482497;10.05098247717;200;110.00482497;2.05176326989;1.290634266127e-10;-2.081668171172e-13;6.885479143745;0;0;2724.313075365;-6.184669496933e-23;9.971694880059e-26;589.6762638008;0;0
10.0025;199.9999;110.00482497;10.05827094556;200;110.00482497;2.578219071945;1.290634266127e-10;-2.081668171172e-13;7.478876496175;0;0;-1673.053803385;-6.184669496933e-23;9.971694880059e-26;597.0021570407;0;0
10.00625;199.9999;110.00482497;10.06618112414;200;110.00482497;3.118255193172;1.290634266127e-10;-2.081668171172e-13;8.078320617629;0;0;-2023.493180869;-6.184669496933e-23;9.971694880059e-26;601.3046657688;0;0
10.01125;199.9999;110.00482497;10.07466885288;200;110.00482497;3.920960225251;1.290634266127e-10;-2.081668171172e-13;8.680555555556;0;0;-2544.38324857;-6.184669496933e-23;9.971694880059e-26;602.8163580247;0;0
10.0175;199.9999;110.00482497;10.08378312922;200;110.00482497;5.007999094523;1.290634266127e-10;-2.081668171172e-13;9.282790493482;0;0;805.9572444176;-6.184669496933e-23;9.971694880059e-26;601.3046657688;0;0
10.02375;199.9999;110.00482497;10.09347383941;200;110.00482497;5.58768144884;1.290634266127e-10;-2.081668171172e-13;9.882234614936;0;0;429.79069666;-6.184669496933e-23;9.971694880059e-26;597.0021570407;0;0
10.0325;199.9999;110.00482497;10.10378384107;200;110.00482497;6.823370755596;1.290634266127e-10;-2.081668171172e-13;10.47563196737;0;0;3683.669185113;-6.184669496933e-23;9.971694880059e-26;589.6762638008;0;0
10.04125;199.9999;110.00482497;10.11465799698;200;110.00482497;7.835700686086;1.290634266127e-10;-2.081668171172e-13;11.06065687038;0;0;3026.749663053;-6.184669496933e-23;9.971694880059e-26;579.5595540886;0;0
10.05;199.9999;110.00482497;10.1261320947;200;110.00482497;8.253283614489;1.290634266127e-10;-2.081668171172e-13;11.63358823535;0;0;-1299.967604366;-6.184669496933e-23;9.971694880059e-26;566.4194598646;0;0
10.06125;199.9999;110.00482497;10.13814690382;200;110.00482497;9.696066601312;1.290634266127e-10;-2.081668171172e-13;12.19256551795;0;0;1819.52398389;-6.184669496933e-23;9.971694880059e-26;550.4885491684;0;0
10.0725;199.9999;110.00482497;10.15073021155;200;110.00482497;10.5291800205;1.290634266127e-10;-2.081668171172e-13;12.73340249349;0;0;1278.901354182;-6.184669496933e-23;9.971694880059e-26;531.5342539604;0;0
10.08375;199.9999;110.00482497;10.16381962455;200;110.00482497;10.75551891026;1.290634266127e-10;-2.081668171172e-13;13.25470375372;0;0;1132.025883251;-6.184669496933e-23;9.971694880059e-26;509.7891422801;0;0
10.0975;199.9999;110.00482497;10.17743399942;200;110.00482497;12.10902330319;1.290634266127e-10;-2.081668171172e-13;13.75181793785;0;0;253.7119738001;-6.184669496933e-23;9.971694880059e-26;485.0206460882;0;0
10.11125;199.9999;110.00482497;10.19150871018;200;110.00482497;12.94275141213;1.290634266127e-10;-2.081668171172e-13;14.22381477373;0;0;-287.3095393918;-6.184669496933e-23;9.971694880059e-26;457.4613334238;0;0
10.12625;199.9999;110.00482497;10.20605275253;200;110.00482497;13.62339887927;1.290634266127e-10;-2.081668171172e-13;14.6655777645;0;0;3326.745813354;-6.184669496933e-23;9.971694880059e-26;426.8786362478;0;0
10.14125;199.9999;110.00482497;10.22100019811;200;110.00482497;14.62815559158;1.290634266127e-10;-2.081668171172e-13;15.07664177407;0;0;2674.740691947;-6.184669496933e-23;9.971694880059e-26;393.5051225995;0;0
10.1575;199.9999;110.00482497;10.23634925148;200;110.00482497;15.17341645163;1.290634266127e-10;-2.081668171172e-13;15.4514251695;0;0;2320.91088529;-6.184669496933e-23;9.971694880059e-26;357.1082244394;0;0
10.17375;199.9999;110.00482497;10.25203361215;200;110.00482497;15.71332913101;1.290634266127e-10;-2.081668171172e-13;15.78992795079;0;0;1970.551611492;-6.184669496933e-23;9.971694880059e-26;317.920509807;0;0
10.19;199.9999;110.00482497;10.2680399121;200;110.00482497;16.17321804104;1.290634266127e-10;-2.081668171172e-13;16.08642894418;0;0;-2383.618785975;-6.184669496933e-23;9.971694880059e-26;276.8722508597;0;0
10.2075;199.9999;110.00482497;10.28430456723;200;110.00482497;16.71690380124;1.290634266127e-10;-2.081668171172e-13;16.34450969745;0;0;-2736.426481353;-6.184669496933e-23;9.971694880059e-26;238.1496723061;0;0
10.22625;199.9999;110.00482497;10.30080953958;200;110.00482497;17.35042600634;1.290634266127e-10;-2.081668171172e-13;16.56389112898;0;0;908.2093211944;-6.184669496933e-23;9.971694880059e-26;202.4504782641;0;0
10.245;199.9999;110.00482497;10.31750253853;200;110.00482497;18.00365286318;1.290634266127e-10;-2.081668171172e-13;16.75034092614;0;0;484.318392291;-6.184669496933e-23;9.971694880059e-26;169.5421006944;0;0
10.2625;199.9999;110.00482497;10.33436571216;200;110.00482497;18.0908224225;1.290634266127e-10;-2.081668171172e-13;16.90413817057;0;0;427.7524610478;-6.184669496933e-23;9.971694880059e-26;139.6571076365;0;0
10.2825;199.9999;110.00482497;10.3513577471;200;110.00482497;18.62879625633;1.290634266127e-10;-2.081668171172e-13;17.03058541357;0;0;78.6513398147;-6.184669496933e-23;9.971694880059e-26;112.5629310509;0;0
10.30125;199.9999;110.00482497;10.36846190774;200;110.00482497;19.0430167238;1.290634266127e-10;-2.081668171172e-13;17.13042687287;0;0;-190.1439445298;-6.184669496933e-23;9.971694880059e-26;88.492138977;0;0
10.32125;199.9999;110.00482497;10.38564692763;200;110.00482497;19.28711559507;1.290634266127e-10;-2.081668171172e-13;17.20849996368;0;0;3707.195825989;-6.184669496933e-23;9.971694880059e-26;67.21216337544;0;0
10.34;199.9999;110.00482497;10.40289811778;200;110.00482497;19.31454935118;1.290634266127e-10;-2.081668171172e-13;17.26601403982;0;0;-366.3464635218;-6.184669496933e-23;9.971694880059e-26;48.95557228557;0;0
10.36;199.9999;110.00482497;10.42019332842;200;110.00482497;19.63902061693;1.290634266127e-10;-2.081668171172e-13;17.30734138041;0;0;-576.9018391945;-6.184669496933e-23;9.971694880059e-26;33.48979766804;0;0
10.38;199.9999;110.00482497;10.4375208474;200;110.00482497;19.84291141332;1.290634266127e-10;-2.081668171172e-13;17.33415647535;0;0;-709.2103292218;-6.184669496933e-23;9.971694880059e-26;21.0474075622;0;0
10.4;199.9999;110.00482497;10.45486671135;200;110.00482497;19.95163972121;1.290634266127e-10;-2.081668171172e-13;17.35036646769;0;0;-779.7661291674;-6.184669496933e-23;9.971694880059e-26;11.39583392871;0;0
10.42;199.9999;110.00482497;10.47222311528;200;110.00482497;19.65197025465;1.290634266127e-10;-2.081668171172e-13;17.3581109834;0;0;-585.3050974207;-6.184669496933e-23;9.971694880059e-26;4.767644806908;0;0
10.44;199.9999;110.00482497;10.48958335194;200;110.00482497;19.74344173599;1.290634266127e-10;-2.081668171172e-13;17.36083202946;0;0;-644.6626250355;-6.184669496933e-23;9.971694880059e-26;0.9302721574455;0;0
10.46;199.9999;110.00482497;10.50694443514;200;110.00482497;19.79222049189;1.290634266127e-10;-2.081668171172e-13;17.36108785431;0;0;-676.3160574295;-6.184669496933e-23;9.971694880059e-26;-0.1162840196807;0;0
10.48;199.9999;110.00482497;10.52430507181;200;110.00482497;19.8579179419;1.290634266127e-10;-2.081668171172e-13;17.36022735256;0;0;-718.9483417917;-6.184669496933e-23;9.971694880059e-26;-2.093112354252;0;0
10.5;199.9999;110.00482497;10.54166242463;200;110.00482497;19.96693547651;1.290634266127e-10;-2.081668171172e-13;17.3557387894;0;0;3266.048194023;-6.184669496933e-23;9.971694880059e-26;-7.093325200522;0;0
10.51875;199.9999;110.00482497;10.55901147941;200;110.00482497;19.75660270079;1.290634266127e-10;-2.081668171172e-13;17.34511043;0;0;-653.2030173022;-6.184669496933e-23;9.971694880059e-26;-14.88435451913;0;0
10.53875;199.9999;110.00482497;10.57634273809;200;110.00482497;19.54796337653;1.290634266127e-10;-2.081668171172e-13;17.32480724017;0;0;-517.8131201514;-6.184669496933e-23;9.971694880059e-26;-25.69876834943;0;0
10.5575;199.9999;110.00482497;10.59364672119;200;110.00482497;19.42078748328;1.290634266127e-10;-2.081668171172e-13;17.29278262115;0;0;-435.2863425745;-6.184669496933e-23;9.971694880059e-26;-39.30399865207;0;0
10.5775;199.9999;110.00482497;10.61090630239;200;110.00482497;19.33802322087;1.290634266127e-10;-2.081668171172e-13;17.24503640267;0;0;-381.5790895643;-6.184669496933e-23;9.971694880059e-26;-55.93261346641;0;0
10.59625;199.9999;110.00482497;10.6281084672;200;110.00482497;19.3088332495;1.290634266127e-10;-2.081668171172e-13;17.17998712206;0;0;-362.637179949;-6.184669496933e-23;9.971694880059e-26;-75.35204475309;0;0
10.61625;199.9999;110.00482497;10.6452275308;200;110.00482497;19.38386392081;1.290634266127e-10;-2.081668171172e-13;17.09316947296;0;0;-411.3259633701;-6.184669496933e-23;9.971694880059e-26;-97.79486055146;0;0
10.635;199.9999;110.00482497;10.66224787392;200;110.00482497;19.08801894332;1.290634266127e-10;-2.081668171172e-13;16.9834671288;0;0;-219.3467129626;-6.184669496933e-23;9.971694880059e-26;-123.0284928222;0;0
10.65375;199.9999;110.00482497;10.67913432296;200;110.00482497;18.93025447149;1.290634266127e-10;-2.081668171172e-13;16.84594964712;0;0;-116.9704438174;-6.184669496933e-23;9.971694880059e-26;-151.2855096046;0;0
10.67125;199.9999;110.00482497;10.69586958418;200;110.00482497;18.51026744124;1.290634266127e-10;-2.081668171172e-13;16.67996583743;0;0;155.5668692376;-6.184669496933e-23;9.971694880059e-26;-182.3333428593;0;0
10.69;199.9999;110.00482497;10.71240806492;200;110.00482497;18.26450772499;1.290634266127e-10;-2.081668171172e-13;16.48012012121;0;0;315.0448718924;-6.184669496933e-23;9.971694880059e-26;-216.4045606258;0;0
10.7075;199.9999;110.00482497;10.72873172722;200;110.00482497;18.15524642746;1.290634266127e-10;-2.081668171172e-13;16.24622644402;0;0;385.9465386195;-6.184669496933e-23;9.971694880059e-26;-253.2665948645;0;0
10.725;199.9999;110.00482497;10.74478362912;200;110.00482497;17.77385485777;1.290634266127e-10;-2.081668171172e-13;15.97242409128;0;0;-3422.301473265;-6.184669496933e-23;9.971694880059e-26;-293.152013615;0;0
10.7425;199.9999;110.00482497;10.76054617916;200;110.00482497;17.57047118007;1.290634266127e-10;-2.081668171172e-13;15.65955030793;0;0;-3290.322061885;-6.184669496933e-23;9.971694880059e-26;-333.9677045229;0;0
10.76;199.9999;110.00482497;10.77595356059;200;110.00482497;17.5398797319;1.290634266127e-10;-2.081668171172e-13;15.30560500882;0;0;785.269312114;-6.184669496933e-23;9.971694880059e-26;-371.9925789585;0;0
10.77625;199.9999;110.00482497;10.79099705677;200;110.00482497;16.93097848875;1.290634266127e-10;-2.081668171172e-13;14.91649542217;0;0;-2875.343485744;-6.184669496933e-23;9.971694880059e-26;-407.2266369218;0;0
10.7925;199.9999;110.00482497;10.8056104044;200;110.00482497;16.50003441676;1.290634266127e-10;-2.081668171172e-13;14.49231457518;0;0;-2595.695946664;-6.184669496933e-23;9.971694880059e-26;-439.4373103733;0;0
10.80875;199.9999;110.00482497;10.81979623616;200;110.00482497;16.31248659223;1.290634266127e-10;-2.081668171172e-13;14.03855107358;0;0;-2473.992711838;-6.184669496933e-23;9.971694880059e-26;-468.8571673525;0;0
10.825;199.9999;110.00482497;10.83348903298;200;110.00482497;15.97208874107;1.290634266127e-10;-2.081668171172e-13;13.55576308067;0;0;1802.637738506;-6.184669496933e-23;9.971694880059e-26;-495.2536398201;0;0
10.84;199.9999;110.00482497;10.84670184658;200;110.00482497;15.52298452231;1.290634266127e-10;-2.081668171172e-13;13.0489740661;0;0;2094.069731043;-6.184669496933e-23;9.971694880059e-26;-518.8592958152;0;0
10.85375;199.9999;110.00482497;10.85937083238;200;110.00482497;14.93989956666;1.290634266127e-10;-2.081668171172e-13;12.51920732923;0;0;-1583.295730886;-6.184669496933e-23;9.971694880059e-26;-539.4415672987;0;0
10.8675;199.9999;110.00482497;10.87151853087;200;110.00482497;14.34041695325;1.290634266127e-10;-2.081668171172e-13;11.97102120366;0;0;-1194.280430618;-6.184669496933e-23;9.971694880059e-26;-557.2330223099;0;0
10.88125;199.9999;110.00482497;10.88308370224;200;110.00482497;14.09299549457;1.290634266127e-10;-2.081668171172e-13;11.40590412481;0;0;-1033.724092716;-6.184669496933e-23;9.971694880059e-26;-572.0010928093;0;0
10.89375;199.9999;110.00482497;10.89409744549;200;110.00482497;13.34949251109;1.290634266127e-10;-2.081668171172e-13;10.82794929019;0;0;-551.251323862;-6.184669496933e-23;9.971694880059e-26;-583.9783468364;0;0
10.905;199.9999;110.00482497;10.90450205583;200;110.00482497;12.572147295;1.290634266127e-10;-2.081668171172e-13;10.23911027134;0;0;-4102.557727765;-6.184669496933e-23;9.971694880059e-26;-592.9322163518;0;0
10.9175;199.9999;110.00482497;10.91433626049;200;110.00482497;12.32219441826;1.290634266127e-10;-2.081668171172e-13;9.643015129649;0;0;115.3813141906;-6.184669496933e-23;9.971694880059e-26;-599.0952693949;0;0
10.9275;199.9999;110.00482497;10.92354682;200;110.00482497;11.30734203413;1.290634266127e-10;-2.081668171172e-13;9.042082572743;0;0;773.9377028308;-6.184669496933e-23;9.971694880059e-26;-602.2349379263;0;0
10.9375;199.9999;110.00482497;10.93217915955;200;110.00482497;10.58618622615;1.290634266127e-10;-2.081668171172e-13;8.439475525954;0;0;-2813.831042051;-6.184669496933e-23;9.971694880059e-26;-602.5837899853;0;0
10.9475;199.9999;110.00482497;10.94018543524;200;110.00482497;10.32174438352;1.290634266127e-10;-2.081668171172e-13;7.838077832969;0;0;1413.510156509;-6.184669496933e-23;9.971694880059e-26;-599.9092575327;0;0
10.955;199.9999;110.00482497;10.94761683995;200;110.00482497;9.320409836522;1.290634266127e-10;-2.081668171172e-13;7.240587283046;0;0;-1992.44544843;-6.184669496933e-23;9.971694880059e-26;-594.4439086077;0;0
10.96375;199.9999;110.00482497;10.95443185563;200;110.00482497;8.731643030666;1.290634266127e-10;-2.081668171172e-13;6.65035285595;0;0;-1610.383832892;-6.184669496933e-23;9.971694880059e-26;-585.955175171;0;0
10.97125;199.9999;110.00482497;10.96068651257;200;110.00482497;8.199498235904;1.290634266127e-10;-2.081668171172e-13;6.069607204861;0;0;2790.674737921;-6.184669496933e-23;9.971694880059e-26;-574.675625262;0;0
10.9775;199.9999;110.00482497;10.96634654885;200;110.00482497;7.289603788854;1.290634266127e-10;-2.081668171172e-13;5.502164445623;0;0;-674.6180306739;-6.184669496933e-23;9.971694880059e-26;-560.3726908412;0;0
10.98375;199.9999;110.00482497;10.97147190191;200;110.00482497;6.804386773936;1.290634266127e-10;-2.081668171172e-13;4.949792095336;0;0;-359.7517801223;-6.184669496933e-23;9.971694880059e-26;-543.2789399482;0;0
10.98875;199.9999;110.00482497;10.97603649621;200;110.00482497;5.999932088521;1.290634266127e-10;-2.081668171172e-13;4.416769405924;0;0;162.2736698172;-6.184669496933e-23;9.971694880059e-26;-523.1618045434;0;0
10.9925;199.9999;110.00482497;10.98010324607;200;110.00482497;5.159222459668;1.290634266127e-10;-2.081668171172e-13;3.904398758407;0;0;-3347.914400525;-6.184669496933e-23;9.971694880059e-26;-500.2538526663;0;0
10.99625;199.9999;110.00482497;10.98365519262;200;110.00482497;4.388383160781;1.290634266127e-10;-2.081668171172e-13;3.417424540788;0;0;-2847.702593531;-6.184669496933e-23;9.971694880059e-26;-474.3225162775;0;0
11;199.9999;110.00482497;10.98675729676;200;110.00482497;4.054576352654;1.290634266127e-10;-2.081668171172e-13;2.956683998009;0;0;-2631.089212609;-6.184669496933e-23;9.971694880059e-26;-445.6003634164;0;0
11.0025;199.9999;110.00482497;10.98940264657;200;110.00482497;3.288993578406;1.290634266127e-10;-2.081668171172e-13;2.527386654152;0;0;-2134.288461187;-6.184669496933e-23;9.971694880059e-26;-413.8548260436;0;0
11.005;199.9999;110.00482497;10.99165731929;200;110.00482497;2.922993854629;1.290634266127e-10;-2.081668171172e-13;2.129904618079;0;0;-1896.784504853;-6.184669496933e-23;9.971694880059e-26;-379.3184721984;0;0
11.00625;199.9999;110.00482497;10.99352538021;200;110.00482497;2.098035371621;1.290634266127e-10;-2.081668171172e-13;1.769912549952;0;0;-1361.453763306;-6.184669496933e-23;9.971694880059e-26;-341.7587338415;0;0
11.0075;199.9999;110.00482497;10.9950730926;200;110.00482497;1.625248457328;1.290634266127e-10;-2.081668171172e-13;1.447317422554;0;0;-1054.653633811;-6.184669496933e-23;9.971694880059e-26;-301.4081790123;0;0
11.00875;199.9999;110.00482497;10.99631581527;200;110.00482497;1.440986150843;1.290634266127e-10;-2.081668171172e-13;1.167096191927;0;0;-935.0824321117;-6.184669496933e-23;9.971694880059e-26;-261.0576241831;0;0
11.00875;199.9999;110.00482497;10.99731514153;200;110.00482497;0.768430888782;1.290634266127e-10;-2.081668171172e-13;0.92427190203;0;0;-498.6489453593;-6.184669496933e-23;9.971694880059e-26;-223.4978858263;0;0
11.00875;199.9999;110.00482497;10.99808914657;200;110.00482497;0.4097791158415;1.290634266127e-10;-2.081668171172e-13;0.7189375800778;0;0;-265.9132095407;-6.184669496933e-23;9.971694880059e-26;-188.9615319811;0;0
11.00875;199.9999;110.00482497;10.99868785112;200;110.00482497;0.2185218296532;1.290634266127e-10;-2.081668171172e-13;0.5454185659103;0;0;-141.8028367779;-6.184669496933e-23;9.971694880059e-26;-157.2159946083;0;0
11.00875;199.9999;110.00482497;10.99912895827;200;110.00482497;0.1165305604613;1.290634266127e-10;-2.081668171172e-13;0.4033427506644;0;0;-75.61882522866;-6.184669496933e-23;9.971694880059e-26;-128.4938417472;0;0
11.00875;199.9999;110.00482497;10.99945169759;200;110.00482497;0.06214194500683;1.290634266127e-10;-2.081668171172e-13;0.2875006102585;0;0;-40.32505173306;-6.184669496933e-23;9.971694880059e-26;-102.5625053584;0;0
11.00875;199.9999;110.00482497;10.99967246978;200;110.00482497;0.03313827131499;1.290634266127e-10;-2.081668171172e-13;0.1970548997509;0;0;-21.50403411263;-6.184669496933e-23;9.971694880059e-26;-79.65455348127;0;0
